Log_ID,Server_ID,Server_Cluster_x,Log_Timestamp,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Station,Hostname,IP_Address,OS_Type,Server_Location,Admin_Name,Server_Cluster_y,Admin_Email,Admin_Phone,Date,Hour,DayOfWeek,Month,Year,CPU_Status,Memory_Status,Disk_Status,System_Health_Score,System_Health_Status
Station1_LOG02841,SRV076,CL-3,2025-08-03 05:45:00,43.5,25.57,23.88,4.14,22.15,992.54,8.3,Station1,host-076,10.0.179.242,Linux,Frankfurt,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,5,Sunday,8,2025,Low,Low,Low,69.01666666666667,Good
Station1_LOG02842,SRV055,CL-10,2025-08-03 09:56:00,69.86,84.21,23.98,4.96,23.81,278.16,0.71,Station1,host-055,10.0.175.105,Windows,London,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,9,Sunday,8,2025,Medium,High,Low,40.650000000000006,Fair
Station1_LOG02843,SRV078,CL-1,2025-08-03 14:53:00,67.75,65.24,59.36,2.59,7.52,781.98,0.46,Station1,host-078,10.0.59.148,Linux,Singapore,George,CL-1,george@xyzcorp.com,+1-202-749-4405,2025-08-03,14,Sunday,8,2025,Medium,Medium,Medium,35.883333333333326,Poor
Station1_LOG02844,SRV038,CL-2,2025-08-03 20:22:00,70.12,55.575,41.7,6.72,12.875,873.58,7.44,Station1,host-038,10.0.38.116,Linux,London,Bob,CL-2,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,20,Sunday,8,2025,Medium,Medium,Low,44.20166666666666,Fair
Station1_LOG02845,SRV007,CL-9,2025-08-03 22:59:00,35.48,55.575,6.61,18.15,14.21,576.63,2.24,Station1,host-007,10.0.193.6,Windows,Mumbai,Fiona,CL-9,fiona@xyzcorp.com,+1-202-230-1591,2025-08-03,22,Sunday,8,2025,Low,Medium,Low,67.445,Good
Station1_LOG02846,SRV043,CL-8,2025-08-03 01:24:00,79.97,80.36,48.46,28.36,23.42,998.8,4.92,Station1,host-043,10.0.177.175,Linux,Singapore,Bob,CL-8,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,1,Sunday,8,2025,Medium,High,Low,30.403333333333336,Poor
Station1_LOG02847,SRV044,CL-3,2025-08-03 16:40:00,61.39,33.44,69.8,8.87,21.73,955.04,7.34,Station1,host-044,10.0.150.96,Windows,Frankfurt,George,CL-3,george@xyzcorp.com,+1-202-749-4405,2025-08-03,16,Sunday,8,2025,Medium,Low,Medium,45.123333333333335,Fair
Station1_LOG02848,SRV007,CL-9,2025-08-03 11:51:00,17.77,51.61,51.75,20.49,5.35,597.69,2.65,Station1,host-007,10.0.193.6,Windows,Mumbai,Fiona,CL-9,fiona@xyzcorp.com,+1-202-230-1591,2025-08-03,11,Sunday,8,2025,Low,Medium,Medium,59.623333333333335,Fair
Station1_LOG02849,SRV037,CL-9,2025-08-03 03:34:00,34.39,55.575,41.7,6.97,5.56,275.5,1.05,Station1,host-037,10.0.244.86,Windows,New York,Ethan,CL-9,ethan@xyzcorp.com,+1-202-853-1213,2025-08-03,3,Sunday,8,2025,Low,Medium,Low,56.11166666666666,Fair
Station1_LOG02850,SRV069,CL-5,2025-08-03 08:05:00,10.99,60.47,71.72,11.87,2.64,362.47,0.11,Station1,host-069,10.0.231.62,Linux,Singapore,Fiona,CL-5,fiona@xyzcorp.com,+1-202-230-1591,2025-08-03,8,Sunday,8,2025,Low,Medium,Medium,52.27333333333333,Fair
Station1_LOG02851,SRV021,CL-10,2025-08-03 17:58:00,45.45,70.25,45.53,18.16,9.69,905.07,9.67,Station1,host-021,10.0.171.131,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,17,Sunday,8,2025,Low,Medium,Low,46.25666666666666,Fair
Station1_LOG02852,SRV094,CL-8,2025-08-03 11:24:00,73.92,88.79,69.84,4.87,0.76,325.74,2.49,Station1,host-094,10.0.160.175,Linux,Singapore,Ethan,CL-8,ethan@xyzcorp.com,+1-202-853-1213,2025-08-03,11,Sunday,8,2025,Medium,High,Medium,22.483333333333334,Poor
Station1_LOG02853,SRV043,CL-8,2025-08-03 04:41:00,75.83,55.575,41.7,5.42,12.875,866.3,3.74,Station1,host-043,10.0.177.175,Linux,Singapore,Bob,CL-8,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,4,Sunday,8,2025,Medium,Medium,Low,42.298333333333325,Fair
Station1_LOG02854,SRV100,CL-2,2025-08-03 01:40:00,66.11,41.03,70.89,14.25,24.6,983.82,0.05,Station1,host-100,10.0.150.59,Linux,Singapore,Alice,CL-2,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,1,Sunday,8,2025,Medium,Low,Medium,40.656666666666666,Fair
Station1_LOG02855,SRV077,CL-1,2025-08-03 04:58:00,92.52,61.49,23.71,22.26,11.24,326.9,5.66,Station1,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,2025-08-03,4,Sunday,8,2025,High,Medium,Low,40.76,Fair
Station1_LOG02856,SRV041,CL-10,2025-08-03 02:17:00,32.66,65.93,57.67,6.8,22.86,923.32,8.0,Station1,host-041,10.0.187.69,Linux,Mumbai,Hannah,CL-10,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,2,Sunday,8,2025,Low,Medium,Medium,47.913333333333334,Fair
Station1_LOG02857,SRV087,CL-3,2025-08-03 05:18:00,22.24,72.62,75.9,5.82,19.94,431.7,6.04,Station1,host-087,10.0.22.191,Windows,London,Bob,CL-3,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,5,Sunday,8,2025,Low,Medium,Medium,43.080000000000005,Fair
Station1_LOG02858,SRV001,CL-8,2025-08-03 02:37:00,34.5,55.575,77.15,24.35,4.25,555.22,4.1,Station1,host-001,10.0.186.8,Windows,London,George,CL-8,george@xyzcorp.com,+1-202-749-4405,2025-08-03,2,Sunday,8,2025,Low,Medium,Medium,44.258333333333326,Fair
Station1_LOG02859,SRV075,CL-8,2025-08-03 23:40:00,47.18,21.39,10.87,23.93,11.68,750.16,9.46,Station1,host-075,10.0.30.202,Linux,Mumbai,Ethan,CL-8,ethan@xyzcorp.com,+1-202-853-1213,2025-08-03,23,Sunday,8,2025,Low,Low,Low,73.52,Good
Station1_LOG02860,SRV037,CL-9,2025-08-03 17:48:00,43.69,72.05,59.8,26.96,22.03,172.46,7.98,Station1,host-037,10.0.244.86,Windows,New York,Ethan,CL-9,ethan@xyzcorp.com,+1-202-853-1213,2025-08-03,17,Sunday,8,2025,Low,Medium,Medium,41.48666666666667,Fair
Station1_LOG02861,SRV036,CL-9,2025-08-03 18:14:00,19.5,58.15,18.63,16.09,12.82,519.05,8.09,Station1,host-036,10.0.83.37,Windows,New York,Alice,CL-9,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,18,Sunday,8,2025,Low,Medium,Low,67.90666666666667,Good
Station1_LOG02862,SRV065,CL-3,2025-08-03 19:09:00,94.52,27.21,76.82,7.29,24.0,340.95,6.0,Station1,host-065,10.0.29.23,Linux,New York,Bob,CL-3,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,19,Sunday,8,2025,High,Low,Medium,33.81666666666668,Poor
Station1_LOG02863,SRV038,CL-2,2025-08-03 09:10:00,49.91,34.79,15.65,24.27,15.78,342.99,4.56,Station1,host-038,10.0.38.116,Linux,London,Bob,CL-2,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,9,Sunday,8,2025,Low,Low,Low,66.55000000000001,Good
Station1_LOG02864,SRV100,CL-2,2025-08-03 16:12:00,92.33,67.0,79.38,14.81,5.9,795.88,1.3,Station1,host-100,10.0.150.59,Linux,Singapore,Alice,CL-2,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,16,Sunday,8,2025,High,Medium,Medium,20.430000000000007,Poor
Station1_LOG02865,SRV029,CL-2,2025-08-03 02:12:00,54.71,81.17,41.7,6.84,11.1,256.42,4.41,Station1,host-029,10.0.94.201,Windows,Mumbai,George,CL-2,george@xyzcorp.com,+1-202-749-4405,2025-08-03,2,Sunday,8,2025,Medium,High,Low,40.80666666666667,Fair
Station1_LOG02866,SRV033,CL-9,2025-08-03 13:45:00,48.64,54.04,56.7,4.04,2.46,262.49,1.67,Station1,host-033,10.0.206.241,Linux,Mumbai,Charlie,CL-9,charlie@xyzcorp.com,+1-202-817-1167,2025-08-03,13,Sunday,8,2025,Low,Medium,Medium,46.873333333333335,Fair
Station1_LOG02867,SRV027,CL-7,2025-08-03 16:41:00,70.38,74.74,7.57,11.91,20.2,298.21,5.07,Station1,host-027,10.0.70.125,Linux,Singapore,Bob,CL-7,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,16,Sunday,8,2025,Medium,Medium,Low,49.10333333333333,Fair
Station1_LOG02868,SRV063,CL-10,2025-08-03 22:56:00,67.26,68.74,51.18,24.58,5.29,555.54,7.95,Station1,host-063,10.0.167.228,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,22,Sunday,8,2025,Medium,Medium,Medium,37.60666666666666,Poor
Station1_LOG02869,SRV097,CL-3,2025-08-03 12:15:00,79.98,76.89,41.86,23.62,2.69,899.98,0.49,Station1,host-097,10.0.44.225,Linux,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,2025-08-03,12,Sunday,8,2025,Medium,Medium,Low,33.75666666666666,Poor
Station1_LOG02870,SRV041,CL-10,2025-08-03 13:44:00,48.7,74.71,17.25,7.19,13.44,887.4,5.6,Station1,host-041,10.0.187.69,Linux,Mumbai,Hannah,CL-10,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,13,Sunday,8,2025,Low,Medium,Low,53.11333333333334,Fair
Station1_LOG02871,SRV079,CL-3,2025-08-03 07:23:00,26.87,55.575,69.93,16.3,11.63,971.84,6.85,Station1,host-079,10.0.190.250,Linux,Singapore,George,CL-3,george@xyzcorp.com,+1-202-749-4405,2025-08-03,7,Sunday,8,2025,Low,Medium,Medium,49.208333333333336,Fair
Station1_LOG02872,SRV001,CL-8,2025-08-03 18:45:00,57.65,55.575,39.07,28.01,12.875,820.35,5.99,Station1,host-001,10.0.186.8,Windows,London,George,CL-8,george@xyzcorp.com,+1-202-749-4405,2025-08-03,18,Sunday,8,2025,Medium,Medium,Low,49.23500000000001,Fair
Station1_LOG02873,SRV086,CL-4,2025-08-03 09:07:00,72.98,42.87,9.2,11.61,21.55,154.35,0.21,Station1,host-086,10.0.41.192,Linux,New York,Hannah,CL-4,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,9,Sunday,8,2025,Medium,Low,Low,58.31666666666667,Fair
Station1_LOG02874,SRV004,CL-6,2025-08-03 16:26:00,57.06,58.57,59.69,11.94,13.29,595.47,6.38,Station1,host-004,10.0.185.117,Linux,Mumbai,Fiona,CL-6,fiona@xyzcorp.com,+1-202-230-1591,2025-08-03,16,Sunday,8,2025,Medium,Medium,Medium,41.56,Fair
Station1_LOG02875,SRV030,CL-9,2025-08-03 02:58:00,48.98,55.575,41.7,8.24,1.71,148.77,6.59,Station1,host-030,10.0.38.25,Windows,Mumbai,Alice,CL-9,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,2,Sunday,8,2025,Low,Medium,Low,51.248333333333335,Fair
Station1_LOG02876,SRV084,CL-9,2025-08-03 08:40:00,56.59,60.58,60.05,29.02,1.7,297.63,1.06,Station1,host-084,10.0.44.81,Windows,Singapore,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,8,Sunday,8,2025,Medium,Medium,Medium,40.92666666666667,Fair
Station1_LOG02877,SRV075,CL-8,2025-08-03 01:41:00,53.27,58.41,39.65,21.85,21.97,192.13,4.96,Station1,host-075,10.0.30.202,Linux,Mumbai,Ethan,CL-8,ethan@xyzcorp.com,+1-202-853-1213,2025-08-03,1,Sunday,8,2025,Medium,Medium,Low,49.556666666666665,Fair
Station1_LOG02878,SRV038,CL-2,2025-08-03 11:18:00,76.06,34.71,6.23,12.96,4.41,880.69,5.8,Station1,host-038,10.0.38.116,Linux,London,Bob,CL-2,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,11,Sunday,8,2025,Medium,Low,Low,60.99999999999999,Good
Station1_LOG02879,SRV029,CL-2,2025-08-03 18:21:00,60.6,42.76,52.07,14.17,15.2,334.03,6.7,Station1,host-029,10.0.94.201,Windows,Mumbai,George,CL-2,george@xyzcorp.com,+1-202-749-4405,2025-08-03,18,Sunday,8,2025,Medium,Low,Medium,48.19,Fair
Station1_LOG02880,SRV084,CL-9,2025-08-03 06:35:00,21.16,55.575,32.34,7.52,3.33,795.1,3.84,Station1,host-084,10.0.44.81,Windows,Singapore,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,6,Sunday,8,2025,Low,Medium,Low,63.641666666666666,Good
Station1_LOG02881,SRV021,CL-10,2025-08-03 22:37:00,20.46,62.84,43.51,11.6,18.97,302.87,4.86,Station1,host-021,10.0.171.131,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,22,Sunday,8,2025,Low,Medium,Low,57.73,Fair
Station1_LOG02882,SRV078,CL-1,2025-08-03 02:41:00,17.54,72.07,56.82,9.84,5.09,760.96,7.76,Station1,host-078,10.0.59.148,Linux,Singapore,George,CL-1,george@xyzcorp.com,+1-202-749-4405,2025-08-03,2,Sunday,8,2025,Low,Medium,Medium,51.190000000000005,Fair
Station1_LOG02883,SRV085,CL-3,2025-08-03 05:43:00,26.06,23.5,44.62,11.75,17.28,825.08,6.64,Station1,host-085,10.0.95.110,Linux,London,Alice,CL-3,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,5,Sunday,8,2025,Low,Low,Low,68.60666666666667,Good
Station1_LOG02884,SRV058,CL-9,2025-08-03 23:44:00,62.1,34.21,28.51,24.35,24.41,720.06,7.42,Station1,host-058,10.0.87.55,Windows,Mumbai,Hannah,CL-9,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,23,Sunday,8,2025,Medium,Low,Low,58.39333333333333,Fair
Station1_LOG02885,SRV070,CL-1,2025-08-03 04:19:00,57.67,78.69,15.64,22.6,13.54,589.19,1.94,Station1,host-070,10.0.46.35,Linux,Singapore,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,4,Sunday,8,2025,Medium,Medium,Low,49.333333333333336,Fair
Station1_LOG02886,SRV086,CL-4,2025-08-03 03:21:00,56.41,73.36,37.32,7.83,14.01,162.09,6.48,Station1,host-086,10.0.41.192,Linux,New York,Hannah,CL-4,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,3,Sunday,8,2025,Medium,Medium,Low,44.30333333333334,Fair
Station1_LOG02887,SRV077,CL-1,2025-08-03 22:41:00,48.46,39.35,8.74,19.2,11.19,329.44,4.23,Station1,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,2025-08-03,22,Sunday,8,2025,Low,Low,Low,67.81666666666666,Good
Station1_LOG02888,SRV076,CL-3,2025-08-03 09:12:00,52.04,77.38,60.64,24.42,12.875,480.79,4.39,Station1,host-076,10.0.179.242,Linux,Frankfurt,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,9,Sunday,8,2025,Medium,Medium,Medium,36.64666666666667,Poor
Station1_LOG02889,SRV075,CL-8,2025-08-03 13:40:00,51.83,27.83,48.98,11.64,12.875,808.71,3.03,Station1,host-075,10.0.30.202,Linux,Mumbai,Ethan,CL-8,ethan@xyzcorp.com,+1-202-853-1213,2025-08-03,13,Sunday,8,2025,Medium,Low,Low,57.120000000000005,Fair
Station1_LOG02890,SRV043,CL-8,2025-08-03 21:16:00,43.98,62.08,21.2,2.86,24.9,806.38,6.8,Station1,host-043,10.0.177.175,Linux,Singapore,Bob,CL-8,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,21,Sunday,8,2025,Low,Medium,Low,57.58,Fair
Station1_LOG02891,SRV033,CL-9,2025-08-03 00:37:00,65.28,50.72,11.88,16.81,15.06,463.17,5.35,Station1,host-033,10.0.206.241,Linux,Mumbai,Charlie,CL-9,charlie@xyzcorp.com,+1-202-817-1167,2025-08-03,0,Sunday,8,2025,Medium,Medium,Low,57.373333333333335,Fair
Station1_LOG02892,SRV013,CL-2,2025-08-03 16:44:00,48.19,66.13,64.94,24.96,13.16,883.8,6.71,Station1,host-013,10.0.95.98,Linux,New York,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,16,Sunday,8,2025,Low,Medium,Medium,40.24666666666667,Fair
Station1_LOG02893,SRV043,CL-8,2025-08-03 19:34:00,16.33,43.58,33.12,11.2,6.73,177.31,2.44,Station1,host-043,10.0.177.175,Linux,Singapore,Bob,CL-8,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,19,Sunday,8,2025,Low,Low,Low,68.99,Good
Station1_LOG02894,SRV076,CL-3,2025-08-03 14:31:00,13.45,70.74,7.42,3.41,22.13,302.52,1.14,Station1,host-076,10.0.179.242,Linux,Frankfurt,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,14,Sunday,8,2025,Low,Medium,Low,69.46333333333334,Good
Station1_LOG02895,SRV093,CL-5,2025-08-03 18:09:00,39.31,82.86,57.01,27.34,8.11,669.01,3.72,Station1,host-093,10.0.220.152,Linux,Mumbai,Charlie,CL-5,charlie@xyzcorp.com,+1-202-817-1167,2025-08-03,18,Sunday,8,2025,Low,High,Medium,40.27333333333333,Fair
Station1_LOG02896,SRV086,CL-4,2025-08-03 04:58:00,14.92,42.9,10.34,21.42,22.86,120.62,2.86,Station1,host-086,10.0.41.192,Linux,New York,Hannah,CL-4,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,4,Sunday,8,2025,Low,Low,Low,77.28,Good
Station1_LOG02897,SRV064,CL-8,2025-08-03 14:41:00,39.58,87.11,35.6,6.06,10.16,411.77,5.59,Station1,host-064,10.0.143.2,Windows,Mumbai,Diana,CL-8,diana@xyzcorp.com,+1-202-789-3073,2025-08-03,14,Sunday,8,2025,Low,High,Low,45.903333333333336,Fair
Station1_LOG02898,SRV065,CL-3,2025-08-03 16:59:00,74.38,22.64,19.69,20.43,24.78,312.02,9.41,Station1,host-065,10.0.29.23,Linux,New York,Bob,CL-3,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,16,Sunday,8,2025,Medium,Low,Low,61.09666666666667,Good
Station1_LOG02899,SRV093,CL-5,2025-08-03 04:38:00,81.48,81.68,16.97,12.66,22.26,388.9,2.81,Station1,host-093,10.0.220.152,Linux,Mumbai,Charlie,CL-5,charlie@xyzcorp.com,+1-202-817-1167,2025-08-03,4,Sunday,8,2025,High,High,Low,39.956666666666656,Poor
Station1_LOG02900,SRV022,CL-8,2025-08-03 02:30:00,45.92,68.95,17.69,27.78,22.62,104.32,3.77,Station1,host-022,10.0.160.249,Linux,Frankfurt,Diana,CL-8,diana@xyzcorp.com,+1-202-789-3073,2025-08-03,2,Sunday,8,2025,Low,Medium,Low,55.81333333333333,Fair
Station1_LOG02901,SRV022,CL-8,2025-08-03 22:08:00,44.13,55.575,30.18,8.48,12.875,556.27,6.4,Station1,host-022,10.0.160.249,Linux,Frankfurt,Diana,CL-8,diana@xyzcorp.com,+1-202-789-3073,2025-08-03,22,Sunday,8,2025,Low,Medium,Low,56.70499999999999,Fair
Station1_LOG02902,SRV073,CL-3,2025-08-03 21:25:00,82.52,58.31,28.84,12.59,2.85,575.48,5.62,Station1,host-073,10.0.191.2,Linux,New York,George,CL-3,george@xyzcorp.com,+1-202-749-4405,2025-08-03,21,Sunday,8,2025,High,Medium,Low,43.443333333333335,Fair
Station1_LOG02903,SRV023,CL-1,2025-08-03 22:08:00,43.57,64.71,30.75,19.83,7.92,958.63,3.53,Station1,host-023,10.0.60.118,Windows,Singapore,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,2025-08-03,22,Sunday,8,2025,Low,Medium,Low,53.656666666666666,Fair
Station1_LOG02904,SRV051,CL-6,2025-08-03 13:34:00,43.62,72.16,53.37,16.52,17.48,617.34,2.68,Station1,host-051,10.0.0.182,Windows,New York,Hannah,CL-6,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,13,Sunday,8,2025,Low,Medium,Medium,43.61666666666667,Fair
Station1_LOG02905,SRV030,CL-9,2025-08-03 10:13:00,61.58,59.53,37.79,20.96,15.18,419.71,0.69,Station1,host-030,10.0.38.25,Windows,Mumbai,Alice,CL-9,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,10,Sunday,8,2025,Medium,Medium,Low,47.03333333333333,Fair
Station1_LOG02906,SRV026,CL-2,2025-08-03 19:49:00,64.57,54.16,49.2,21.0,23.94,646.43,9.92,Station1,host-026,10.0.46.172,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,2025-08-03,19,Sunday,8,2025,Medium,Medium,Low,44.02333333333333,Fair
Station1_LOG02907,SRV006,CL-4,2025-08-03 08:42:00,15.02,80.12,65.86,3.42,23.12,786.86,5.59,Station1,host-006,10.0.232.230,Windows,Mumbai,Alice,CL-4,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,8,Sunday,8,2025,Low,High,Medium,46.333333333333336,Fair
Station1_LOG02908,SRV038,CL-2,2025-08-03 06:33:00,63.46,55.575,31.91,9.66,10.72,947.1,2.98,Station1,host-038,10.0.38.116,Linux,London,Bob,CL-2,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,6,Sunday,8,2025,Medium,Medium,Low,49.685,Fair
Station1_LOG02909,SRV084,CL-9,2025-08-03 07:00:00,10.39,56.37,38.92,27.44,20.15,779.95,5.4,Station1,host-084,10.0.44.81,Windows,Singapore,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,7,Sunday,8,2025,Low,Medium,Low,64.77333333333334,Good
Station1_LOG02910,SRV070,CL-1,2025-08-03 05:49:00,20.67,41.35,20.51,1.28,15.76,315.0,5.23,Station1,host-070,10.0.46.35,Linux,Singapore,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,5,Sunday,8,2025,Low,Low,Low,72.49,Good
Station1_LOG02911,SRV044,CL-3,2025-08-03 07:06:00,22.08,66.38,5.1,16.65,2.08,637.61,5.73,Station1,host-044,10.0.150.96,Windows,Frankfurt,George,CL-3,george@xyzcorp.com,+1-202-749-4405,2025-08-03,7,Sunday,8,2025,Low,Medium,Low,68.81333333333333,Good
Station1_LOG02912,SRV034,CL-6,2025-08-03 20:29:00,45.35,58.18,15.05,19.68,24.42,260.48,5.24,Station1,host-034,10.0.70.112,Linux,Singapore,Hannah,CL-6,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,20,Sunday,8,2025,Low,Medium,Low,60.473333333333336,Good
Station1_LOG02913,SRV036,CL-9,2025-08-03 09:01:00,42.03,64.42,34.08,16.69,3.34,546.46,8.09,Station1,host-036,10.0.83.37,Windows,New York,Alice,CL-9,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,9,Sunday,8,2025,Low,Medium,Low,53.156666666666666,Fair
Station1_LOG02914,SRV073,CL-3,2025-08-03 04:06:00,82.44,44.19,6.89,8.95,12.875,296.8,1.81,Station1,host-073,10.0.191.2,Linux,New York,George,CL-3,george@xyzcorp.com,+1-202-749-4405,2025-08-03,4,Sunday,8,2025,High,Low,Low,55.49333333333334,Fair
Station1_LOG02915,SRV063,CL-10,2025-08-03 22:43:00,67.04,55.575,15.06,4.15,21.98,500.27,3.38,Station1,host-063,10.0.167.228,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,22,Sunday,8,2025,Medium,Medium,Low,54.10833333333333,Fair
Station1_LOG02916,SRV094,CL-8,2025-08-03 16:21:00,27.22,55.575,41.7,14.27,7.48,733.56,5.35,Station1,host-094,10.0.160.175,Linux,Singapore,Ethan,CL-8,ethan@xyzcorp.com,+1-202-853-1213,2025-08-03,16,Sunday,8,2025,Low,Medium,Low,58.501666666666665,Fair
Station1_LOG02917,SRV085,CL-3,2025-08-03 00:56:00,62.27,59.63,18.18,23.0,2.89,966.66,5.45,Station1,host-085,10.0.95.110,Linux,London,Alice,CL-3,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,0,Sunday,8,2025,Medium,Medium,Low,53.306666666666665,Fair
Station1_LOG02918,SRV029,CL-2,2025-08-03 23:00:00,49.63,39.85,64.09,7.84,22.14,216.02,5.05,Station1,host-029,10.0.94.201,Windows,Mumbai,George,CL-2,george@xyzcorp.com,+1-202-749-4405,2025-08-03,23,Sunday,8,2025,Low,Low,Medium,48.81,Fair
Station1_LOG02919,SRV084,CL-9,2025-08-03 03:58:00,60.12,45.87,22.42,0.94,18.21,325.79,8.61,Station1,host-084,10.0.44.81,Windows,Singapore,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,2025-08-03,3,Sunday,8,2025,Medium,Low,Low,57.196666666666665,Fair
Station1_LOG02920,SRV018,CL-9,2025-08-03 18:50:00,93.51,67.7,58.04,4.92,4.14,436.34,9.19,Station1,host-018,10.0.71.241,Linux,Mumbai,Hannah,CL-9,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,18,Sunday,8,2025,High,Medium,Medium,26.91666666666667,Poor
Station1_LOG02921,SRV021,CL-10,2025-08-03 14:45:00,91.53,75.0,61.98,8.05,15.94,471.18,4.15,Station1,host-021,10.0.171.131,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,14,Sunday,8,2025,High,Medium,Medium,23.83,Poor
Station1_LOG02922,SRV055,CL-10,2025-08-03 14:23:00,91.72,37.64,14.98,15.72,11.17,280.14,7.55,Station1,host-055,10.0.175.105,Windows,London,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,14,Sunday,8,2025,High,Low,Low,51.88666666666666,Fair
Station1_LOG02923,SRV078,CL-1,2025-08-03 13:17:00,63.72,55.575,77.21,27.23,13.07,194.66,1.66,Station1,host-078,10.0.59.148,Linux,Singapore,George,CL-1,george@xyzcorp.com,+1-202-749-4405,2025-08-03,13,Sunday,8,2025,Medium,Medium,Medium,34.498333333333335,Poor
Station1_LOG02924,SRV034,CL-6,2025-08-03 03:14:00,27.98,53.76,47.17,3.17,8.48,410.81,5.03,Station1,host-034,10.0.70.112,Linux,Singapore,Hannah,CL-6,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,3,Sunday,8,2025,Low,Medium,Low,57.03,Fair
Station1_LOG02925,SRV033,CL-9,2025-08-03 15:37:00,37.5,46.78,21.44,22.74,16.16,441.41,6.55,Station1,host-033,10.0.206.241,Linux,Mumbai,Charlie,CL-9,charlie@xyzcorp.com,+1-202-817-1167,2025-08-03,15,Sunday,8,2025,Low,Low,Low,64.75999999999999,Good
Station1_LOG02926,SRV055,CL-10,2025-08-03 12:46:00,69.72,46.37,6.71,23.3,10.19,952.55,6.76,Station1,host-055,10.0.175.105,Windows,London,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,2025-08-03,12,Sunday,8,2025,Medium,Low,Low,59.06666666666667,Fair
Station1_LOG02927,SRV034,CL-6,2025-08-03 15:59:00,71.59,28.47,21.62,23.69,14.46,498.98,4.26,Station1,host-034,10.0.70.112,Linux,Singapore,Hannah,CL-6,hannah@xyzcorp.com,+1-202-151-5538,2025-08-03,15,Sunday,8,2025,Medium,Low,Low,59.44,Fair
